SN,Source,Region,Country,Country_ID,ISO2,ISO3,ADMIN1_NAME,ADMIN1_CODE,ADMIN2_NAME,ADMIN2_CODE,IU_NAME,IU_ID,LocationName,Longitude,Latitude,LocationType,Georeliability,Year_MDA1,N_MDA,Baseline_Prev,SurveyYear,Period,SurveyMonth,Passage,Method_0,Method_1,Method_2,Age_start,Age_end,Examined,Positive,Prevalence,CMFL,Vector_spp,Perc_PoolPositive,SourceOrigen,Funding,Composite_IU_ID
10486,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,KONDALA,18926,Seji Tishme,34.74021,9.35053,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,0,0,null,,null,,APOC Trust Fund,AETH0194818926
10487,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,KONDALA,18926,Seji Tshime,34.73813,9.35693,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818926
10488,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,SEKELA,36.01044,12.07873,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,214,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
10489,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Selfered/Ayesiga,36.02188,12.59486,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,252,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10490,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Shebe Sombo,19005,SEMBO,36.624316,7.554283,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,3,0.088,null,,null,,APOC Trust Fund,AETH0194819005
10491,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Chora Botor,18808,Sento,37.1548,8.23468,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194818808
10492,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,SERABA,36.977221,12.54167,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,5,0.132,null,,null,,APOC Trust Fund,AETH0194318562
10493,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Kersa,18928,SERBO,36.977209,7.705359,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,3,0.086,null,,null,,APOC Trust Fund,AETH0194818928
10494,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Dega,18821,SERDO,36.125394,8.625378,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,22,0,0,null,,null,,APOC Trust Fund,AETH0194818821
10495,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,SEYFE ARI,35.875385,12.625358,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194318650
10496,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Shabo,35.34537,8.14184,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,14,0.4,null,,null,,APOC Trust Fund,AETH0194818896
10497,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,SHABO,35.2049,8.08672,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,120,21,0.175,null,,null,,APOC Trust Fund,AETH0194818979
10498,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,SHABO,35.2049,8.08672,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,120,12,0.1,null,,null,,APOC Trust Fund,AETH0194818979
10499,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sokoru,19012,Shashama,37.45068,8.0947,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,37,13,0.351,null,,null,,APOC Trust Fund,AETH0194819012
10500,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Shashige,36.45607,12.38756,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,202,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10501,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,SHASHYIE,36.244931,12.743876,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,11,0.22,null,,null,,APOC Trust Fund,AETH0194318641
10502,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Endegagn,19176,Shawura,37.82209,7.84989,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,158,0,0,null,,null,,APOC Trust Fund,AETH0195019176
10503,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Shebo,35.39904,8.1806,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,10,0.286,null,,null,,APOC Trust Fund,AETH0194818896
10504,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Jibat,18917,SHENEN,37.467061,8.785228,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,5,0.156,null,,null,,APOC Trust Fund,AETH0194818917
10505,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Sherkole,34.77176,10.60495,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0194418702
10506,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Agalometi,18684,Shimala K,35.79943,9.63354,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,2,0.067,null,,null,,APOC Trust Fund,AETH0194418684
10507,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,Shinfa,36.13508,12.5723,Village,1,null,null,null,null,,,null,Phase 1a Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,162,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318641
10508,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,SHINFA,36.241854,12.426165,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,37,15,0.405,null,,null,,APOC Trust Fund,AETH0194318650
10509,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,M/SIBU,18949,Shirfi,34.95674,9.53199,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,42,5,0.119,null,,null,,APOC Trust Fund,AETH0194818949
10510,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Kurmuk,18695,Shitalu,34.39501,10.45865,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,18,0.6,null,,null,,APOC Trust Fund,AETH0194418695
10511,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,Sholol,35.24642,8.01839,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,17,0.486,null,,null,,APOC Trust Fund,AETH0194818979
10512,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,SHOLOL,35.14779,8.01095,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,142,75,0.528,null,,null,,APOC Trust Fund,AETH0194818979
10513,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Nono Sale,18979,SHOLOL,35.14779,8.01095,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,142,12,0.085,null,,null,,APOC Trust Fund,AETH0194818979
10514,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Shone,35.63113,8.72174,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,31,11,0.355,null,,null,,APOC Trust Fund,AETH0194818973
10515,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,KONDALA,18926,Shore Toke,34.7437,9.35127,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818926
10516,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Konta,19214,Shosha 1,36.6704,7.11073,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,224,2,0.009,null,,null,,APOC Trust Fund,AETH0195019214
10517,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Tocha,19260,SHUDA,36.9,7.1833,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,36,6,0.167,null,,null,,APOC Trust Fund,AETH0195019260
10518,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Shude,34.62476,10.77174,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,4,0.133,null,,null,,APOC Trust Fund,AETH0194418702
10519,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,KONDALA,18926,Shura Gidu Galesa,34.72965,9.36678,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818926
10520,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,GHIIMBI R,18853,SIBA,36.0167,9.1667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,12,0.24,null,,null,,APOC Trust Fund,AETH0194818853
10521,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,SIBU,35.285261,8.233428,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,0,0,null,,null,,APOC Trust Fund,AETH0194818799
10522,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu Seka,18946,Sigaro,36.87761,8.40785,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,7,0.212,null,,null,,APOC Trust Fund,AETH0194818946
10523,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu Seka,18946,Siisso,36.93272,8.2741,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,12,0.353,null,,null,,APOC Trust Fund,AETH0194818946
10524,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Nono,18977,Silk Amba,37.43879,8.53897,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,1,0.033,null,,null,,APOC Trust Fund,AETH0194818977
10525,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Nono,18977,SILK AMBA,37.415947,8.552464,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,32,13,0.406,null,,null,,APOC Trust Fund,AETH0194818977
10526,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,NOLE K.,18973,Sirba,35.53735,8.72039,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,6,0.188,null,,null,,APOC Trust Fund,AETH0194818973
10527,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Bale,3132,Berberie,18785,Sirima,40.204833,6.7195,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,162,0,0,null,,null,,APOC Trust Fund,AETH0194818785
10528,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Chilga,18562,SKLENT,37.168542,12.520911,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,37,2,0.054,null,,null,,APOC Trust Fund,AETH0194318562
10529,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Maraka,19223,SODO,37.15,7.15,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,9,0.257,null,,null,,APOC Trust Fund,AETH0195019223
10530,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Belojengafoie,18688,Soge,36.18452,9.35926,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,34,2,0.059,null,,null,,APOC Trust Fund,AETH0194418688
10531,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,SOKOMA,35.38631,9.95566,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,52,17,0.327,null,,null,,APOC Trust Fund,AETH0194418701
10532,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,SOKOMA,35.38631,9.95566,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,52,0,0,null,,null,,APOC Trust Fund,AETH0194418701
10533,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,HARU,18892,Sombo,35.72066,8.95988,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,5,0.143,null,,null,,APOC Trust Fund,AETH0194818892
10534,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Hadiya,3153,Yem,19273,Sombo,37.42762,7.7745,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,154,1,0.006,null,,null,,APOC Trust Fund,AETH0195019273
10535,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,Sondi,37.29789,8.81065,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,39,8,0.205,null,,null,,APOC Trust Fund,AETH0194818814
10536,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,SONDI,37.30577,8.80981,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,50,2,0.04,null,,null,,APOC Trust Fund,AETH0194818814
10537,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,W. Shewa,3190,Dano,18814,SONDI,37.30577,8.80981,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194818814
10538,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bure,18799,Sondi Dacha,35.17719,8.33518,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,14,0.412,null,,null,,APOC Trust Fund,AETH0194818799
10539,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Bambasi,18687,SONGA,34.7167,9.8,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,35,1,0.029,null,,null,,APOC Trust Fund,AETH0194418687
10540,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,Soreka,37.02505,13.35568,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,62,15,0.242,null,,null,,APOC Trust Fund,AETH0194318670
10541,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,YUBDO,19034,Sori,35.50687,8.94457,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,4,0.114,null,,null,,APOC Trust Fund,AETH0194819034
10542,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,SOROKA,37.0222,13.35827,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,299,1,0.003,null,,null,,APOC Trust Fund,AETH0194318670
10543,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Tsegede,18670,SOROKA,37.0222,13.35827,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,299,0,0,null,,null,,APOC Trust Fund,AETH0194318670
10544,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sokoru,19012,Sotii,37.43832,8.15134,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,2,0.057,null,,null,,APOC Trust Fund,AETH0194819012
10545,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Kamashi,3161,Sedal,18701,Soyoma,35.36377,9.92662,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,8,0.267,null,,null,,APOC Trust Fund,AETH0194418701
10546,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Mana,18953,Sule,36.77294,7.89314,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,6,0.2,null,,null,,APOC Trust Fund,AETH0194818953
10547,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Bilo Nopa,18787,SUPE,35.626164,8.442473,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,17,0.567,null,,null,,APOC Trust Fund,AETH0194818787
10548,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Gurage,3152,Gummer,19191,SURA,38.1167,7.9667,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,7,0.233,null,,null,,APOC Trust Fund,AETH0195019191
10549,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Omo Nada,18983,Sute,37.27193,7.747,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,30,4,0.133,null,,null,,APOC Trust Fund,AETH0194818983
10550,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Metekel,3169,Bullen,18689,Tach Addisalem,35.9946,10.46922,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,50,2,0.04,null,,null,,APOC Trust Fund,AETH0194418689
10551,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Metema,18641,TACHE MEN,36.076164,12.624203,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,5,0.132,null,,null,,APOC Trust Fund,AETH0194318641
10552,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Dawro,3138,Maraka,19223,TACHO TAR,37.161643,7.135209,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,40,1,0.025,null,,null,,APOC Trust Fund,AETH0195019223
10553,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,S.W. Shewa,3181,Goro,19332,Tadra,37.91756,8.47087,Village,1,null,null,null,2014,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,123,0,0,null,,null,,APOC Trust Fund,AETH0194819332
10554,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Sigmo,19008,Tamse,36.03719,7.8445,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,16,0.457,null,,null,,APOC Trust Fund,AETH0194819008
10555,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,Wag Hemra,3191,Sehala,18655,TASKINO,38.7667,12.85,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,38,0,0,null,,null,,APOC Trust Fund,AETH0194318655
10556,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Tato,35.37372,8.13839,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,11,0.324,null,,null,,APOC Trust Fund,AETH0194818896
10557,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Didesa,18830,Tawan,36.50532,8.11384,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,29,0,0,null,,null,,APOC Trust Fund,AETH0194818830
10558,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Abeshge,19120,TAWIA,37.683495,8.303691,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0195019120
10559,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,West Gurage,22002,Abeshge,19120,Tawla,37.6835,8.30369,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,0,0,null,,null,,APOC Trust Fund,AETH0195019120
10560,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Gambela,1946,Agnua II,3127,Gambella,18717,Taya,35.04798,8.1076,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,17,0.486,null,,null,,APOC Trust Fund,AETH0194618717
10561,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,TAYA,35.34824,8.18743,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Parasitological,Parasitology (Skin biopsy),null,null,200,107,0.535,null,,null,,APOC Trust Fund,AETH0194818896
10562,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,TAYA,35.34824,8.18743,Village,1,null,null,null,2012,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,200,15,0.075,null,,null,,APOC Trust Fund,AETH0194818896
10563,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Wolayita,3195,HUMBO,19193,TEBELA,37.832721,6.668552,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,28,0,0,null,,null,,APOC Trust Fund,AETH0195019193
10564,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,West Gojam,3193,Mecha,18633,TELETA,37.05,11.5,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,39,0,0,null,,null,,APOC Trust Fund,AETH0194318633
10565,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,SNNP,1950,Bench Maji,3134,South Bench,19254,TEMENJI Y,35.598587,7.069303,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,30,1,0.033,null,,null,,APOC Trust Fund,AETH0195019254
10566,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Jimma,3159,Limmu kossa,18947,Tenebo,36.99809,8.1701,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,33,7,0.212,null,,null,,APOC Trust Fund,AETH0194818947
10567,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Benshangul-Gumuz,1944,Asosa,3131,Sherkole,18702,Tense goj,34.75799,10.62397,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,33,4,0.121,null,,null,,APOC Trust Fund,AETH0194418702
10568,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,E. Gojam,3142,Enebse,18589,TENTA,38.4,10.7833,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,40,0,0,null,,null,,APOC Trust Fund,AETH0194318589
10569,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,Illu Aba bora,3155,Halu,18896,Tereko,35.36658,8.16026,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,32,10,0.313,null,,null,,APOC Trust Fund,AETH0194818896
10570,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,S. Wello,3180,Kelala,18619,TIA TIA M,39.0333,10.65,Village,1,null,null,null,null,Before 2001,,null,Mapping,Clinical,Nodule palpation,null,null,50,0,0,null,,null,,APOC Trust Fund,AETH0194318619
10571,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Tibino,34.50032,9.40594,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,34,0,0,null,,null,,APOC Trust Fund,AETH0194818774
10572,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Tibino,34.50057,9.40078,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,1,0.029,null,,null,,APOC Trust Fund,AETH0194818774
10573,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Oromiya,1948,West Wellega,3194,BEGHI,18774,Tibino -1,34.50096,9.40027,Village,1,null,null,null,2011,2011 - 2016,,null,Mapping,Clinical,Nodule palpation,null,null,35,0,0,null,,null,,APOC Trust Fund,AETH0194818774
10574,AFRO,Eastern Africa,Ethiopia,17,ET,ETH,Amhara,1943,N. Gonder,3171,Quara,18650,TIKAKA,35.97117,12.31925,Village,1,null,null,null,null,,,null,Phase 1b Epidemiological evaluation,Parasitological,Parasitology (Skin biopsy),null,null,121,0,0,0,,null,APOC,APOC Trust Fund,AETH0194318650
